Município;AIS;Natureza;Data;Hora;Dia da Semana;Meio Empregado;Gênero;Idade da Vítima;Escolaridade da Vítima;Raça da Vítima
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-07-20;23:49:00;Terça;Arma de fogo;Masculino;Não Informada;Não Informada;Não Informada
Maracanaú;AIS 14;HOMICIDIO DOLOSO;2021-07-21;18:09:00;Quarta;Arma de fogo;Masculino;48;Alfabetizado;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-07-21;19:19:00;Quarta;Arma de fogo;Masculino;36;Ensino Médio Completo;Parda
Quixeramobim;AIS 09;HOMICIDIO DOLOSO;2021-07-21;19:59:59;Quarta;Arma de fogo;Masculino;29;Ensino Fundamental Incompleto;Não Informada
Alto Santo;AIS 31;HOMICIDIO DOLOSO;2021-07-21;20:19:59;Quarta;Arma de fogo;Masculino;29;Ensino Médio Completo;Parda
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2021-07-21;22:35:59;Quarta;Arma de fogo;Masculino;59;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 20;HOMICIDIO DOLOSO;2021-07-22;10:59:59;Quinta;Arma de fogo;Masculino;23;Ensino Fundamental Incompleto;Parda
Sobral;AIS 03;HOMICIDIO DOLOSO;2021-07-22;22:00:00;Quinta;Arma de fogo;Masculino;27;Ensino Fundamental Completo;Não Informada
Juazeiro do Norte;AIS 02;HOMICIDIO DOLOSO;2021-07-22;22:59:59;Quinta;Arma de fogo;Masculino;21;Alfabetizado;Parda
Cascavel;AIS 15;HOMICIDIO DOLOSO;2021-07-23;00:01:00;Sexta;Arma de fogo;Masculino;55;Não Informada;Não Informada
Aquiraz;AIS 15;HOMICIDIO DOLOSO;2021-07-23;01:25:00;Sexta;Arma de fogo;Masculino;40;Não Informada;Não Informada
Aracoiaba;AIS 29;HOMICIDIO DOLOSO;2021-07-23;02:19:59;Sexta;Arma de fogo;Masculino;20;Ensino Médio Incompleto;Não Informada
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-07-23;06:40:00;Sexta;Arma branca;Masculino;Não Informada;Não Informada;Não Informada
Pacajus;AIS 25;HOMICIDIO DOLOSO;2021-07-23;06:43:00;Sexta;Arma de fogo;Masculino;19;Ensino Médio Incompleto;Não Informada
Juazeiro do Norte;AIS 02;HOMICIDIO DOLOSO;2021-07-23;07:49:59;Sexta;Arma de fogo;Masculino;29;Alfabetizado;Não Informada
Fortaleza;AIS 05;HOMICIDIO DOLOSO;2021-07-23;13:40:00;Sexta;Arma de fogo;Masculino;20;Ensino Fundamental Completo;Não Informada
São João do Jaguaribe;AIS 01;HOMICIDIO DOLOSO;2021-07-23;18:00:00;Sexta;Arma de fogo;Masculino;59;Não Alfabetizado;Parda
São Benedito;AIS 27;LESAO CORPORAL SEGUIDA DE MORTE;2021-07-23;19:00:00;Sexta;Outros meios;Masculino;42;Alfabetizado;Não Informada
Caucaia;AIS 26;HOMICIDIO DOLOSO;2021-07-23;19:56:00;Sexta;Arma de fogo;Masculino;25;Alfabetizado;Parda
Canindé;AIS 04;HOMICIDIO DOLOSO;2021-07-23;20:10:00;Sexta;Arma de fogo;Feminino;45;Não Alfabetizado;Não Informada
Monsenhor Tabosa;AIS 07;HOMICIDIO DOLOSO;2021-07-23;20:19:59;Sexta;Arma de fogo;Masculino;34;Não Informada;Não Informada
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-07-23;21:49:59;Sexta;Arma de fogo;Masculino;36;Ensino Fundamental Incompleto;Não Informada
Sobral;AIS 03;HOMICIDIO DOLOSO;2021-07-24;00:29:59;Sábado;Arma de fogo;Masculino;20;Não Alfabetizado;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-07-24;02:19:59;Sábado;Arma de fogo;Masculino;27;Ensino Fundamental Incompleto;Não Informada
Quixadá;AIS 09;HOMICIDIO DOLOSO;2021-07-24;02:30:00;Sábado;Arma branca;Masculino;60;Alfabetizado;Não Informada
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-07-24;04:30:00;Sábado;Arma de fogo;Masculino;26;Alfabetizado;Não Informada
Jaguaretama;AIS 09;HOMICIDIO DOLOSO;2021-07-24;04:40:00;Sábado;Arma de fogo;Masculino;44;Alfabetizado;Parda
Palmácia;AIS 29;HOMICIDIO DOLOSO;2021-07-24;07:00:00;Sábado;Arma branca;Masculino;Não Informada;Não Informada;Não Informada
Sobral;AIS 03;HOMICIDIO DOLOSO;2021-07-24;08:40:00;Sábado;Arma de fogo;Masculino;48;Alfabetizado;Não Informada
Sobral;AIS 03;HOMICIDIO DOLOSO;2021-07-24;12:29:59;Sábado;Arma de fogo;Masculino;24;Alfabetizado;Parda
Fortaleza;AIS 05;HOMICIDIO DOLOSO;2021-07-24;16:27:00;Sábado;Arma de fogo;Masculino;Não Informada;Não Informada;Não Informada
Jucás;AIS 10;HOMICIDIO DOLOSO;2021-07-24;21:47:00;Sábado;Arma de fogo;Masculino;23;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-07-24;22:56:59;Sábado;Outros meios;Masculino;26;Alfabetizado;Não Informada
Guaiúba;AIS 24;HOMICIDIO DOLOSO;2021-07-24;22:59:59;Sábado;Arma de fogo;Masculino;33;Alfabetizado;Preta
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2021-07-25;01:30:00;Domingo;Arma de fogo;Masculino;19;Não Informada;Não Informada
Icapuí;AIS 30;HOMICIDIO DOLOSO;2021-07-25;02:30:00;Domingo;Arma de fogo;Masculino;32;Não Alfabetizado;Parda
Fortaleza;AIS 06;HOMICIDIO DOLOSO;2021-07-25;03:36:59;Domingo;Arma de fogo;Masculino;28;Não Informada;Não Informada
Barreira;AIS 29;HOMICIDIO DOLOSO;2021-07-25;07:59:59;Domingo;Outros meios;Masculino;24;Ensino Fundamental Incompleto;Branca
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2021-07-25;15:38:00;Domingo;Arma de fogo;Masculino;16;Não Informada;Não Informada
Maracanaú;AIS 14;HOMICIDIO DOLOSO;2021-07-25;19:49:59;Domingo;Arma de fogo;Masculino;25;Alfabetizado;Não Informada
Poranga;AIS 07;HOMICIDIO DOLOSO;2021-07-25;19:49:59;Domingo;Outros meios;Masculino;32;Não Informada;Não Informada
Nova Olinda;AIS 02;HOMICIDIO DOLOSO;2021-07-25;21:00:00;Domingo;Outros meios;Masculino;41;Alfabetizado;Preta
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-07-26;00:29:59;Segunda;Arma de fogo;Masculino;18;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-07-26;04:30:00;Segunda;Arma de fogo;Masculino;35;Ensino Fundamental Incompleto;Não Informada
Maracanaú;AIS 14;HOMICIDIO DOLOSO;2021-07-26;10:30:00;Segunda;Arma de fogo;Masculino;42;Ensino Fundamental Incompleto;Não Informada
Juazeiro do Norte;AIS 02;HOMICIDIO DOLOSO;2021-07-26;13:30:00;Segunda;Arma de fogo;Masculino;24;Superior Incompleto;Não Informada
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-07-26;18:40:00;Segunda;Arma de fogo;Masculino;40;Ensino Fundamental Incompleto;Parda
Fortaleza;AIS 16;LESAO CORPORAL SEGUIDA DE MORTE;2021-07-26;20:44:00;Segunda;Outros meios;Masculino;Não Informada;Não Informada;Não Informada
Maracanaú;AIS 14;HOMICIDIO DOLOSO;2021-07-26;21:29:59;Segunda;Arma de fogo;Masculino;22;Ensino Fundamental Completo;Não Informada
Aquiraz;AIS 15;HOMICIDIO DOLOSO;2021-07-27;01:00:00;Terça;Arma de fogo;Masculino;42;Ensino Fundamental Completo;Não Informada
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-07-27;08:47:00;Terça;Arma branca;Masculino;Não Informada;Não Informada;Parda
Granja;AIS 28;HOMICIDIO DOLOSO;2021-07-27;13:59:59;Terça;Outros meios;Feminino;17;Alfabetizado;Não Informada
Iguatu;AIS 10;HOMICIDIO DOLOSO;2021-07-27;21:15:00;Terça;Outros meios;Masculino;23;Alfabetizado;Não Informada
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-07-28;08:40:00;Quarta;Arma de fogo;Masculino;19;Ensino Médio Incompleto;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-07-28;11:23:00;Quarta;Arma de fogo;Masculino;43;Não Alfabetizado;Não Informada
Aquiraz;AIS 15;HOMICIDIO DOLOSO;2021-07-28;11:41:00;Quarta;Outros meios;Masculino;19;Ensino Fundamental Incompleto;Não Informada
Marco;AIS 11;HOMICIDIO DOLOSO;2021-07-28;18:29:59;Quarta;Arma de fogo;Masculino;40;Alfabetizado;Não Informada
Itarema;AIS 11;HOMICIDIO DOLOSO;2021-07-28;19:00:00;Quarta;Arma de fogo;Masculino;21;Alfabetizado;Não Informada
Pentecoste;AIS 11;HOMICIDIO DOLOSO;2021-07-28;19:20:00;Quarta;Arma de fogo;Masculino;21;Alfabetizado;Não Informada
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2021-07-28;19:34:00;Quarta;Arma de fogo;Masculino;28;Ensino Médio Completo;Não Informada
Cascavel;AIS 15;HOMICIDIO DOLOSO;2021-07-28;20:30:00;Quarta;Arma de fogo;Masculino;37;Ensino Fundamental Completo;Não Informada
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2021-07-28;21:29:59;Quarta;Arma de fogo;Masculino;43;Ensino Fundamental Incompleto;Parda
Pacatuba;AIS 24;HOMICIDIO DOLOSO;2021-07-28;21:29:59;Quarta;Arma de fogo;Masculino;35;Ensino Médio Incompleto;Parda
Tabuleiro do Norte;AIS 01;HOMICIDIO DOLOSO;2021-07-29;10:49:59;Quinta;Arma de fogo;Masculino;25;Alfabetizado;Não Informada
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-07-29;12:00:00;Quinta;Outros meios;Feminino;Não Informada;Não Informada;Não Informada
Eusébio;AIS 15;HOMICIDIO DOLOSO;2021-07-29;18:53:00;Quinta;Arma de fogo;Masculino;29;Ensino Médio Incompleto;Não Informada
Jaguaribara;AIS 31;HOMICIDIO DOLOSO;2021-07-29;19:00:00;Quinta;Arma de fogo;Masculino;53;Não Alfabetizado;Não Informada
Sobral;AIS 03;HOMICIDIO DOLOSO;2021-07-29;19:40:00;Quinta;Arma branca;Feminino;34;Ensino Médio Incompleto;Não Informada
Monsenhor Tabosa;AIS 07;HOMICIDIO DOLOSO;2021-07-29;23:44:59;Quinta;Arma de fogo;Masculino;25;Alfabetizado;Não Informada
Juazeiro do Norte;AIS 02;HOMICIDIO DOLOSO;2021-07-30;00:15:00;Sexta;Arma de fogo;Masculino;31;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2021-07-30;11:12:00;Sexta;Arma de fogo;Masculino;33;Não Informada;Branca
São João do Jaguaribe;AIS 01;HOMICIDIO DOLOSO;2021-07-30;16:00:00;Sexta;Arma de fogo;Feminino;71;Alfabetizado;Não Informada
Fortaleza;AIS 06;HOMICIDIO DOLOSO;2021-07-30;18:00:00;Sexta;Arma de fogo;Masculino;46;Alfabetizado;Parda
Juazeiro do Norte;AIS 02;HOMICIDIO DOLOSO;2021-07-31;05:12:00;Sábado;Arma de fogo;Masculino;34;Alfabetizado;Não Informada
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-07-31;11:40:00;Sábado;Arma de fogo;Masculino;31;Ensino Fundamental Completo;Parda
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-07-31;12:39:00;Sábado;Arma de fogo;Masculino;31;Ensino Fundamental Completo;Não Informada
Fortaleza;AIS 20;HOMICIDIO DOLOSO;2021-07-31;13:59:59;Sábado;Arma de fogo;Masculino;24;Alfabetizado;Não Informada
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2021-07-31;18:17:00;Sábado;Arma de fogo;Masculino;18;Ensino Fundamental Incompleto;Não Informada
Maranguape;AIS 24;HOMICIDIO DOLOSO;2021-07-31;18:30:00;Sábado;Arma de fogo;Masculino;43;Ensino Fundamental Incompleto;Não Informada
Crato;AIS 02;HOMICIDIO DOLOSO;2021-07-31;19:00:00;Sábado;Arma de fogo;Masculino;27;Alfabetizado;Não Informada
Quixadá;AIS 09;HOMICIDIO DOLOSO;2021-07-31;21:00:00;Sábado;Arma de fogo;Masculino;36;Alfabetizado;Não Informada
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2021-07-31;21:00:00;Sábado;Arma de fogo;Masculino;Não Informada;Não Informada;Não Informada
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2021-07-31;21:45:00;Sábado;Arma de fogo;Masculino;20;Alfabetizado;Não Informada
Solonópole;AIS 09;HOMICIDIO DOLOSO;2021-07-31;22:30:00;Sábado;Arma de fogo;Masculino;40;Alfabetizado;Não Informada
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-07-31;23:40:00;Sábado;Arma de fogo;Masculino;24;Ensino Médio Completo;Preta
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-07-31;23:40:00;Sábado;Arma de fogo;Masculino;27;Ensino Médio Incompleto;Parda
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-07-31;23:40:00;Sábado;Arma de fogo;Masculino;26;Ensino Fundamental Incompleto;Não Informada
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-07-31;23:40:00;Sábado;Arma de fogo;Masculino;27;Ensino Fundamental Incompleto;Não Informada
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-07-31;23:40:00;Sábado;Arma de fogo;Masculino;25;Ensino Fundamental Completo;Não Informada
Alto Santo;AIS 31;HOMICIDIO DOLOSO;2021-08-01;00:07:00;Domingo;Arma de fogo;Masculino;22;Ensino Fundamental Incompleto;Não Informada
Groaíras;AIS 03;HOMICIDIO DOLOSO;2021-08-01;01:00:00;Domingo;Arma de fogo;Masculino;22;Alfabetizado;Preta
Itapajé;AIS 11;HOMICIDIO DOLOSO;2021-08-01;04:00:00;Domingo;Arma branca;Masculino;19;Alfabetizado;Não Informada
Maracanaú;AIS 14;HOMICIDIO DOLOSO;2021-08-01;08:57:00;Domingo;Arma de fogo;Masculino;24;Ensino Médio Incompleto;Não Informada
Alto Santo;AIS 31;HOMICIDIO DOLOSO;2021-08-01;09:29:59;Domingo;Arma de fogo;Masculino;21;Ensino Fundamental Incompleto;Parda
Sobral;AIS 03;HOMICIDIO DOLOSO;2021-08-01;12:45:00;Domingo;Arma branca;Masculino;29;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-08-01;15:49:59;Domingo;Arma de fogo;Masculino;27;Ensino Fundamental Completo;Não Informada
Tabuleiro do Norte;AIS 01;HOMICIDIO DOLOSO;2021-08-01;19:30:00;Domingo;Arma de fogo;Masculino;22;Não Informada;Não Informada
Juazeiro do Norte;AIS 02;HOMICIDIO DOLOSO;2021-08-01;21:49:00;Domingo;Arma branca;Masculino;35;Ensino Fundamental Completo;Parda
Guaraciaba do Norte;AIS 27;HOMICIDIO DOLOSO;2021-08-02;03:00:00;Segunda;Arma de fogo;Feminino;39;Ensino Fundamental Completo;Não Informada
Guaraciaba do Norte;AIS 27;HOMICIDIO DOLOSO;2021-08-02;03:00:00;Segunda;Arma de fogo;Masculino;Não Informada;Alfabetizado;Não Informada
Pacajus;AIS 25;HOMICIDIO DOLOSO;2021-08-02;13:59:59;Segunda;Arma de fogo;Masculino;17;Ensino Fundamental Incompleto;Parda
Maracanaú;AIS 14;HOMICIDIO DOLOSO;2021-08-02;15:10:00;Segunda;Arma de fogo;Feminino;30;Ensino Fundamental Incompleto;Parda
Itaitinga;AIS 25;HOMICIDIO DOLOSO;2021-08-02;16:40:00;Segunda;Arma de fogo;Masculino;23;Não Alfabetizado;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-08-02;17:11:00;Segunda;Arma branca;Masculino;46;Alfabetizado;Não Informada
Forquilha;AIS 03;HOMICIDIO DOLOSO;2021-08-02;21:00:00;Segunda;Arma de fogo;Masculino;21;Não Informada;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-08-03;06:46:00;Terça;Arma de fogo;Masculino;19;Alfabetizado;Branca
Choró;AIS 09;HOMICIDIO DOLOSO;2021-08-03;14:19:59;Terça;Arma de fogo;Feminino;31;Ensino Fundamental Incompleto;Não Informada
Paracuru;AIS 23;HOMICIDIO DOLOSO;2021-08-03;18:29:59;Terça;Arma branca;Masculino;55;Alfabetizado;Não Informada
Aracati;AIS 30;HOMICIDIO DOLOSO;2021-08-03;21:49:59;Terça;Arma de fogo;Masculino;36;Alfabetizado;Não Informada
Aquiraz;AIS 15;HOMICIDIO DOLOSO;2021-08-04;02:30:00;Quarta;Arma de fogo;Masculino;24;Ensino Médio Incompleto;Parda
Juazeiro do Norte;AIS 02;HOMICIDIO DOLOSO;2021-08-04;08:50:00;Quarta;Arma de fogo;Masculino;45;Ensino Fundamental Completo;Parda
Beberibe;AIS 30;HOMICIDIO DOLOSO;2021-08-04;09:49:59;Quarta;Arma de fogo;Masculino;37;Alfabetizado;Parda
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-08-04;12:29:59;Quarta;Arma de fogo;Masculino;30;Alfabetizado;Parda
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2021-08-04;15:45:00;Quarta;Arma branca;Masculino;38;Alfabetizado;Não Informada
Aracoiaba;AIS 29;HOMICIDIO DOLOSO;2021-08-04;16:00:00;Quarta;Outros meios;Masculino;32;Ensino Fundamental Completo;Parda
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-08-04;16:40:00;Quarta;Arma de fogo;Masculino;32;Ensino Fundamental Incompleto;Não Informada
Caucaia;AIS 26;HOMICIDIO DOLOSO;2021-08-04;23:19:59;Quarta;Arma de fogo;Feminino;24;Alfabetizado;Não Informada
Caucaia;AIS 26;HOMICIDIO DOLOSO;2021-08-04;23:19:59;Quarta;Arma de fogo;Masculino;12;Não Alfabetizado;Não Informada
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-08-05;00:29:59;Quinta;Arma de fogo;Masculino;54;Não Alfabetizado;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-08-05;04:59:59;Quinta;Arma de fogo;Masculino;24;Alfabetizado;Não Informada
Cascavel;AIS 15;HOMICIDIO DOLOSO;2021-08-05;09:40:00;Quinta;Arma de fogo;Masculino;22;Ensino Fundamental Incompleto;Parda
Cascavel;AIS 15;HOMICIDIO DOLOSO;2021-08-05;09:40:00;Quinta;Arma de fogo;Masculino;27;Ensino Fundamental Incompleto;Não Informada
Russas;AIS 01;HOMICIDIO DOLOSO;2021-08-05;13:30:00;Quinta;Arma de fogo;Masculino;27;Ensino Fundamental Incompleto;Branca
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2021-08-05;16:00:00;Quinta;Arma de fogo;Masculino;26;Ensino Fundamental Completo;Não Informada
Capistrano;AIS 29;HOMICIDIO DOLOSO;2021-08-05;19:00:00;Quinta;Arma branca;Masculino;26;Ensino Fundamental Completo;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-08-05;19:42:00;Quinta;Arma de fogo;Masculino;20;Ensino Fundamental Completo;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-08-05;19:42:00;Quinta;Arma de fogo;Masculino;25;Não Informada;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-08-05;20:30:00;Quinta;Arma de fogo;Masculino;31;Ensino Fundamental Completo;Não Informada
Pacatuba;AIS 24;HOMICIDIO DOLOSO;2021-08-05;20:30:00;Quinta;Arma de fogo;Masculino;39;Ensino Fundamental Incompleto;Não Informada
Umirim;AIS 11;HOMICIDIO DOLOSO;2021-08-06;05:30:00;Sexta;Arma de fogo;Masculino;74;Não Alfabetizado;Parda
Ibicuitinga;AIS 09;HOMICIDIO DOLOSO;2021-08-06;05:50:00;Sexta;Arma de fogo;Masculino;21;Alfabetizado;Não Informada
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2021-08-06;07:40:00;Sexta;Arma de fogo;Masculino;24;Alfabetizado;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-08-06;10:20:00;Sexta;Arma de fogo;Masculino;16;Ensino Fundamental Incompleto;Parda
Fortaleza;AIS 06;HOMICIDIO DOLOSO;2021-08-06;12:45:00;Sexta;Arma de fogo;Masculino;35;Ensino Médio Incompleto;Não Informada
Madalena;AIS 04;HOMICIDIO DOLOSO;2021-08-06;15:00:00;Sexta;Arma de fogo;Masculino;18;Ensino Fundamental Incompleto;Não Informada
Sobral;AIS 03;HOMICIDIO DOLOSO;2021-08-06;16:00:00;Sexta;Arma de fogo;Feminino;18;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 21;FEMINICÍDIO;2021-08-06;19:30:00;Sexta;Arma de fogo;Feminino;53;Alfabetizado;Branca
Quixeré;AIS 01;HOMICIDIO DOLOSO;2021-08-06;20:30:00;Sexta;Arma de fogo;Masculino;21;Alfabetizado;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-08-06;22:40:00;Sexta;Arma de fogo;Masculino;34;Ensino Médio Completo;Não Informada
Pacatuba;AIS 24;HOMICIDIO DOLOSO;2021-08-07;03:00:00;Sábado;Arma de fogo;Masculino;24;Ensino Médio Completo;Não Informada
Sobral;AIS 03;HOMICIDIO DOLOSO;2021-08-07;04:59:59;Sábado;Arma de fogo;Masculino;32;Não Informada;Não Informada
Caucaia;AIS 26;HOMICIDIO DOLOSO;2021-08-07;10:00:00;Sábado;Arma de fogo;Masculino;30;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 20;HOMICIDIO DOLOSO;2021-08-07;16:59:59;Sábado;Arma de fogo;Masculino;26;Não Informada;Parda
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-08-07;17:04:00;Sábado;Arma de fogo;Masculino;14;Alfabetizado;Parda
São Luís do Curu;AIS 23;HOMICIDIO DOLOSO;2021-08-07;17:10:00;Sábado;Outros meios;Masculino;52;Ensino Fundamental Incompleto;Não Informada
São Luís do Curu;AIS 23;HOMICIDIO DOLOSO;2021-08-07;18:40:00;Sábado;Arma de fogo;Feminino;24;Alfabetizado;Parda
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-08-07;22:00:00;Sábado;Arma de fogo;Masculino;47;Ensino Fundamental Completo;Não Informada
Sobral;AIS 03;HOMICIDIO DOLOSO;2021-08-07;23:19:59;Sábado;Arma de fogo;Masculino;22;Ensino Fundamental Completo;Não Informada
Itapajé;AIS 11;HOMICIDIO DOLOSO;2021-08-07;23:30:00;Sábado;Arma de fogo;Masculino;20;Alfabetizado;Não Informada
Russas;AIS 01;HOMICIDIO DOLOSO;2021-08-07;23:40:00;Sábado;Arma de fogo;Masculino;40;Superior Incompleto;Não Informada
Ipu;AIS 07;HOMICIDIO DOLOSO;2021-08-08;00:40:00;Domingo;Arma branca;Masculino;28;Alfabetizado;Parda
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-08-08;01:45:00;Domingo;Arma de fogo;Masculino;17;Alfabetizado;Não Informada
Missão Velha;AIS 02;LESAO CORPORAL SEGUIDA DE MORTE;2021-08-08;08:00:00;Domingo;Outros meios;Masculino;0;Não Alfabetizado;Não Informada
Apuiarés;AIS 11;HOMICIDIO DOLOSO;2021-08-08;09:00:00;Domingo;Arma branca;Masculino;23;Ensino Médio Incompleto;Não Informada
Reriutaba;AIS 07;HOMICIDIO DOLOSO;2021-08-08;09:29:59;Domingo;Arma de fogo;Masculino;22;Não Informada;Não Informada
Reriutaba;AIS 07;HOMICIDIO DOLOSO;2021-08-08;09:29:59;Domingo;Arma de fogo;Masculino;18;Ensino Médio Completo;Não Informada
Russas;AIS 01;HOMICIDIO DOLOSO;2021-08-08;19:30:00;Domingo;Arma de fogo;Masculino;54;Ensino Fundamental Completo;Não Informada
Limoeiro do Norte;AIS 01;HOMICIDIO DOLOSO;2021-08-08;20:30:00;Domingo;Arma branca;Masculino;53;Ensino Fundamental Completo;Parda
Aquiraz;AIS 15;HOMICIDIO DOLOSO;2021-08-08;20:30:00;Domingo;Arma de fogo;Masculino;38;Ensino Fundamental Incompleto;Não Informada
Caucaia;AIS 26;HOMICIDIO DOLOSO;2021-08-08;21:45:00;Domingo;Arma de fogo;Masculino;29;Alfabetizado;Não Informada
Sobral;AIS 03;HOMICIDIO DOLOSO;2021-08-08;22:00:00;Domingo;Arma de fogo;Masculino;44;Ensino Fundamental Incompleto;Parda
Maracanaú;AIS 14;HOMICIDIO DOLOSO;2021-08-09;01:10:00;Segunda;Arma de fogo;Masculino;31;Ensino Fundamental Completo;Parda
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-08-09;01:30:00;Segunda;Arma de fogo;Masculino;24;Não Informada;Não Informada
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2021-08-09;10:20:00;Segunda;Arma de fogo;Masculino;27;Não Alfabetizado;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-08-09;15:29:59;Segunda;Arma de fogo;Masculino;23;Ensino Médio Incompleto;Não Informada
Fortaleza;AIS 06;HOMICIDIO DOLOSO;2021-08-09;16:04:59;Segunda;Arma de fogo;Masculino;31;Ensino Fundamental Completo;Não Informada
Aquiraz;AIS 15;HOMICIDIO DOLOSO;2021-08-09;16:06:59;Segunda;Arma de fogo;Feminino;28;Ensino Médio Incompleto;Parda
Fortaleza;AIS 20;HOMICIDIO DOLOSO;2021-08-09;22:59:59;Segunda;Arma de fogo;Masculino;20;Alfabetizado;Não Informada
Canindé;AIS 04;FEMINICÍDIO;2021-08-10;00:29:59;Terça;Arma de fogo;Feminino;22;Alfabetizado;Não Informada
Limoeiro do Norte;AIS 01;HOMICIDIO DOLOSO;2021-08-10;02:30:00;Terça;Arma de fogo;Masculino;21;Não Informada;Não Informada
Limoeiro do Norte;AIS 01;HOMICIDIO DOLOSO;2021-08-10;02:30:00;Terça;Arma de fogo;Masculino;27;Não Informada;Não Informada
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-08-10;06:59:00;Terça;Arma de fogo;Masculino;19;Alfabetizado;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-08-10;13:10:00;Terça;Arma de fogo;Masculino;30;Alfabetizado;Não Informada
Sobral;AIS 03;HOMICIDIO DOLOSO;2021-08-10;16:00:00;Terça;Arma de fogo;Masculino;25;Ensino Médio Incompleto;Não Informada
Cascavel;AIS 15;HOMICIDIO DOLOSO;2021-08-10;16:30:00;Terça;Arma de fogo;Masculino;33;Ensino Médio Completo;Não Informada
Capistrano;AIS 29;HOMICIDIO DOLOSO;2021-08-10;16:59:59;Terça;Arma de fogo;Masculino;39;Não Informada;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-08-10;19:34:59;Terça;Arma de fogo;Masculino;31;Ensino Fundamental Incompleto;Não Informada
Horizonte;AIS 25;HOMICIDIO DOLOSO;2021-08-11;09:29:59;Quarta;Arma de fogo;Masculino;33;Alfabetizado;Parda
Santana do Acaraú;AIS 03;HOMICIDIO DOLOSO;2021-08-11;10:00:00;Quarta;Arma de fogo;Feminino;43;Alfabetizado;Parda
Ibaretama;AIS 09;HOMICIDIO DOLOSO;2021-08-11;13:30:00;Quarta;Arma de fogo;Masculino;27;Alfabetizado;Parda
Russas;AIS 01;HOMICIDIO DOLOSO;2021-08-11;22:59:59;Quarta;Arma de fogo;Masculino;39;Ensino Médio Completo;Parda
